Price,Adj Close,Close,High,Low,Open,Volume
Ticker,MULT,MULT,MULT,MULT,MULT,MULT
Date,,,,,,
2014-07-09,25.09000015258789,25.09000015258789,25.149999618530273,25.030000686645508,25.049999237060547,63800
2014-07-10,25.02400016784668,25.02400016784668,25.040000915527344,24.97599983215332,24.989999771118164,35100
2014-07-11,25.010000228881836,25.010000228881836,25.010000228881836,24.979000091552734,24.989999771118164,2500
2014-07-14,25.097999572753906,25.097999572753906,25.100000381469727,25.070999145507812,25.09000015258789,5800
2014-07-15,24.989999771118164,24.989999771118164,25.010000228881836,24.989999771118164,25.010000228881836,300
2014-07-16,25.100000381469727,25.100000381469727,25.100000381469727,25.059999465942383,25.059999465942383,3200
2014-07-17,24.90999984741211,24.90999984741211,25.110000610351562,24.90999984741211,25.110000610351562,7600
2014-07-18,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,100
2014-07-21,25.0,25.0,25.0,24.969999313354492,24.969999313354492,500
2014-07-22,25.15999984741211,25.15999984741211,25.15999984741211,25.15999984741211,25.15999984741211,100
2014-07-23,25.229999542236328,25.229999542236328,25.350000381469727,25.229999542236328,25.350000381469727,2500
2014-07-24,25.239999771118164,25.239999771118164,25.25,25.209999084472656,25.25,4200
2014-07-25,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,0
2014-07-28,25.149999618530273,25.149999618530273,25.170000076293945,25.100000381469727,25.100000381469727,1100
2014-07-29,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,0
2014-07-30,24.920000076293945,24.920000076293945,25.09000015258789,24.920000076293945,25.09000015258789,600
2014-07-31,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,0
2014-08-01,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,0
2014-08-04,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,0
2014-08-05,24.440000534057617,24.440000534057617,24.440000534057617,24.415000915527344,24.415000915527344,400
2014-08-06,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,0
2014-08-07,24.340999603271484,24.340999603271484,24.340999603271484,24.340999603271484,24.340999603271484,100
2014-08-08,24.420000076293945,24.420000076293945,24.420000076293945,24.420000076293945,24.420000076293945,100
2014-08-11,24.559999465942383,24.559999465942383,24.56999969482422,24.559999465942383,24.56999969482422,400
2014-08-12,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-13,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-14,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-15,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-18,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-19,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-20,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-21,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-22,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
2014-08-25,25.167999267578125,25.167999267578125,25.18000030517578,25.167999267578125,25.18000030517578,400
2014-08-26,25.22800064086914,25.22800064086914,25.239999771118164,25.22800064086914,25.239999771118164,200
2014-08-27,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,100
2014-08-28,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,0
2014-08-29,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,0
2014-09-02,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,25.11199951171875,0
2014-09-03,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,100
2014-09-04,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,0
2014-09-05,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,0
2014-09-08,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,0
2014-09-09,25.170000076293945,25.170000076293945,25.170000076293945,25.155000686645508,25.155000686645508,400
2014-09-10,24.920000076293945,24.920000076293945,24.93000030517578,24.920000076293945,24.93000030517578,56000
2014-09-11,24.899999618530273,24.899999618530273,24.940000534057617,24.899999618530273,24.940000534057617,500
2014-09-12,24.899999618530273,24.899999618530273,24.899999618530273,24.899999618530273,24.899999618530273,0
2014-09-15,24.360000610351562,24.360000610351562,24.360000610351562,24.360000610351562,24.360000610351562,700
2014-09-16,24.93000030517578,24.93000030517578,24.93000030517578,24.700000762939453,24.700000762939453,7300
2014-09-17,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578,0
2014-09-18,24.8799991607666,24.8799991607666,24.989999771118164,24.709999084472656,24.709999084472656,19800
